CODGEO,P19_POP,SUPERF,P19_LOG,P19_RP,dens_pop_km2,rap_log_rp,libelle,latitude,longitude
01288,2717.0,26.01,1312.68321350126,1147.17410933739,104.46,0.87,Péron,46.1913554154,5.91968751164
01289,6520.0,17.55,3130.79355653183,2874.1813056691,371.51,0.92,Péronnas,46.1711903413,5.21802169564
01290,1273.0,18.97,625.585507719571,562.797639885437,67.11,0.9,Pérouges,45.8803945768,5.17955874977
01291,842.0,11.07,382.312691027139,349.808316573946,76.06,0.91,Perrex,46.2465065604,4.97464940331
01293,148.0,5.96,73.2738853503185,61.2738853503185,24.83,0.84,Peyriat,46.1498184067,5.50572312284
01294,886.0,14.13,416.159654925103,354.179824085805,62.7,0.85,Peyrieu,45.6762428663,5.67912809192
01295,686.0,8.66,241.300248764269,229.976719352504,79.21,0.95,Peyzieux-sur-Saône,46.1226331853,4.82243226719
01296,420.0,12.99,196.23990169277,170.821863509755,32.33,0.87,Pirajoux,46.385801285,5.27417594024
01297,867.0,11.18,343.0,321.0,77.55,0.94,Pizay,45.8928509581,5.08915465965
01298,150.0,6.2,88.0,58.0,24.19,0.66,Plagne,46.1883038423,5.71763811249
01299,584.0,19.96,231.514703223881,212.664400126779,29.26,0.92,Le Plantay,46.0230264227,5.08912046926
01301,2547.0,20.07,1234.35521137357,1096.13828450422,126.91,0.89,Polliat,46.2463108642,5.13794412439
01302,163.0,3.71,98.243804380438,75.0787878787879,43.94,0.76,Pollieu,45.7965373468,5.74794515549
01303,1699.0,19.77,970.729143289175,772.743726444492,85.94,0.8,Poncin,46.089530586,5.41681266947
01304,2924.0,11.22,1490.75071464428,1233.5280235988,260.61,0.83,Pont-d'Ain,46.0542077091,5.34703652618
01305,2213.0,7.54,1322.0,1106.0,293.5,0.84,Pont-de-Vaux,46.4422864477,4.92862459427
01306,1641.0,1.94,867.883861382397,743.898735524273,845.88,0.86,Pont-de-Veyle,46.2637215091,4.88186068102
01307,836.0,4.25,414.0,371.0,196.71,0.9,Port,46.155963139,5.57615832883
01308,807.0,7.77,439.0,339.0,103.86,0.77,Pougny,46.1450914685,5.95100479291
01309,85.0,6.23,51.6363636363636,38.6363636363636,13.64,0.75,Pouillat,46.3219301481,5.42318000482
01310,251.0,7.63,73.6201210813015,52.6201210813015,32.9,0.71,Prémeyzel,45.6806263123,5.64396081449
01311,44.0,8.51,63.0,21.0,5.17,0.33,Prémillieu,45.876457149,5.56475010385
01313,8711.0,12.07,4458.05572350504,3667.26073345259,721.71,0.82,Prévessin-Moëns,46.25827228,6.07223251859
01314,1729.0,15.77,850.378269563847,726.0908688865,109.64,0.85,Priay,46.0197521486,5.28523353803
01317,330.0,9.86,156.0,136.0,33.47,0.87,Ramasse,46.1905550894,5.35572056985
01318,726.0,9.53,262.0,252.0,76.18,0.96,Rancé,45.9673905154,4.86343025951
01319,466.0,12.38,208.303097375501,186.599571734475,37.64,0.9,Relevant,46.0843657897,4.94176845356
01320,3791.0,16.6,1719.51416211064,1580.43452335859,228.37,0.92,Replonges,46.3077356023,4.8746938271
01321,888.0,7.75,382.115653443855,345.927171768462,114.58,0.91,Revonnas,46.1615355815,5.33543916388
01322,4984.0,15.7,1946.87260167088,1815.25769483858,317.45,0.93,Reyrieux,45.9367652442,4.82840395968
01323,989.0,9.54,476.684645278156,407.664988449056,103.67,0.86,Reyssouze,46.4285569061,4.91285056272
01325,1032.0,15.02,441.381469358817,407.858141503069,68.71,0.92,Rignieux-le-Franc,45.9518762734,5.16936671105
01328,597.0,22.32,239.562029775794,199.199584360947,26.75,0.83,Romans,46.1237520756,5.0217131176
01329,153.0,8.07,135.217391304348,82.0,18.96,0.61,Rossillon,45.8363854589,5.59926863007
01330,182.0,14.03,133.476106934002,83.9222222222222,12.97,0.63,Ruffieu,46.0037108867,5.65322391497
01331,187.0,8.08,108.112126572327,80.8385416666667,23.14,0.75,Saint-Alban,46.0983335519,5.45573839846
01332,779.0,2.7,319.124972507235,302.712069281428,288.52,0.95,Saint-André-de-Bâgé,46.298541568,4.91411565769
01333,3369.0,20.73,1482.49372149061,1407.69973798446,162.52,0.95,Saint-André-de-Corcy,45.927001954,4.95373324492
01334,658.0,9.0,265.891578787706,240.045714126052,73.11,0.9,Saint-André-d'Huiriat,46.2140960915,4.91291358797
01335,402.0,9.32,147.0,137.0,43.13,0.93,Saint-André-le-Bouchoux,46.1131399612,5.0802376895
01336,1174.0,24.22,541.982076217472,490.567818028647,48.47,0.91,Saint-André-sur-Vieux-Jonc,46.1492410532,5.14175200148
01337,1311.0,16.49,598.21848553392,529.72581952482,79.5,0.89,Saint-Bénigne,46.4519173207,4.95309825903
01338,1227.0,28.92,689.14126762036,508.405841611392,42.43,0.74,Groslée-Saint-Benoit,45.6891842277,5.5843972561
01338,1227.0,28.92,689.14126762036,508.405841611392,42.43,0.74,Saint-Benoît,45.6891842277,5.5843972561
01339,1463.0,3.15,643.846065503846,560.520706652172,464.44,0.87,Saint-Bernard,45.9493830581,4.74276628471
01342,554.0,10.62,226.419499503612,202.930402930403,52.17,0.9,Sainte-Croix,45.895522477,5.04935536228
01343,1793.0,16.93,765.105528105284,715.257879785662,105.91,0.93,Saint-Cyr-sur-Menthon,46.2754005606,4.96757105158
01344,5943.0,12.58,2814.0,2667.0,472.42,0.95,Saint-Denis-lès-Bourg,46.2111998453,5.18462806771
01345,2266.0,2.61,1095.6113746169,998.251224944306,868.2,0.91,Saint-Denis-en-Bugey,45.9488551151,5.32367701698
01346,858.0,15.22,392.845022022167,355.485915492958,56.37,0.9,Saint-Didier-d'Aussiat,46.3069992095,5.05820697692
01347,2035.0,6.53,861.110835036225,796.517857142857,311.64,0.92,Saint-Didier-de-Formans,45.9564926067,4.77766764875
01348,2938.0,24.98,1358.29531968245,1224.18866310151,117.61,0.9,Saint-Didier-sur-Chalaronne,46.1840408682,4.81645666173
01349,503.0,14.26,220.90656282074,200.815653729831,35.27,0.91,Saint-Éloi,45.9322494861,5.15187041178
01350,2542.0,28.38,1211.71661921647,1120.86248648031,89.57,0.93,Saint-Étienne-du-Bois,46.2749447261,5.28428557632
01351,1571.0,20.99,668.787797470854,592.660326716518,74.85,0.89,Saint-Étienne-sur-Chalaronne,46.1468059584,4.86696454244
01352,583.0,13.82,267.162892875232,231.500014087354,42.19,0.87,Saint-Étienne-sur-Reyssouze,46.4030398952,5.00605581573
01353,1700.0,4.61,669.375869202572,631.572768427378,368.76,0.94,Sainte-Euphémie,45.9669798317,4.79478189169
01354,13943.0,9.77,6231.0,5732.0,1427.12,0.92,Saint-Genis-Pouilly,46.254539333,6.0362907345
01355,486.0,11.55,231.533950226871,207.464182785011,42.08,0.9,Saint-Genis-sur-Menthon,46.2815955593,5.01311826405
01356,208.0,5.66,88.7942583732057,80.6124401913876,36.75,0.91,Saint-Georges-sur-Renon,46.1037951263,5.03001967494
01357,502.0,11.27,294.406080347448,216.0,44.54,0.73,Saint-Germain-de-Joux,46.1821955394,5.74672259773
01358,429.0,16.27,248.326212889128,189.089265097963,26.37,0.76,Saint-Germain-les-Paroisses,45.7709749249,5.61753440834
01359,246.0,15.8,114.788525835866,96.3063829787234,15.57,0.84,Saint-Germain-sur-Renon,46.0797285417,5.06090903982
01360,1895.0,12.36,914.24317304646,764.37568848038,153.32,0.84,Saint-Jean-de-Gonville,46.2178585727,5.94203093769
01361,1577.0,14.19,687.0,615.0,111.13,0.9,Saint-Jean-de-Niost,45.8405002569,5.21167430462
01362,786.0,16.0,308.115967110085,291.587914304804,49.12,0.95,Saint-Jean-de-Thurigneux,45.9598424323,4.89936410681
01363,1772.0,15.33,915.0,795.0,115.59,0.87,Saint-Jean-le-Vieux,46.0291437714,5.38252835538
01364,756.0,27.48,415.237571164054,333.841483144494,27.51,0.8,Saint-Jean-sur-Reyssouze,46.3972479854,5.06297763777
01365,1162.0,11.21,501.356250591965,458.874641369776,103.66,0.92,Saint-Jean-sur-Veyle,46.2683632132,4.92198366998
01366,1082.0,11.15,431.958155453429,395.72710328478,97.04,0.92,Sainte-Julie,45.8819723176,5.28452304614
01367,746.0,7.52,409.058797538326,321.292655488286,99.2,0.79,Saint-Julien-sur-Reyssouze,46.3997655501,5.10354296019
01368,838.0,9.84,347.517490576479,322.893213119832,85.16,0.93,Saint-Julien-sur-Veyle,46.2014862081,4.959356342
01369,942.0,3.38,391.954199462143,373.385708695344,278.7,0.95,Saint-Just,46.1929758576,5.28494181398
01370,1688.0,0.53,1074.60319117424,943.332080063132,3184.91,0.88,Saint-Laurent-sur-Saône,46.3051486294,4.83949202669
01371,1242.0,11.64,536.174926562524,492.851765655168,106.7,0.92,Saint-Marcel,45.9485803654,4.9896671017
01372,444.0,8.5,236.496016363965,173.687320711791,52.24,0.73,Saint-Martin-de-Bavel,45.848212674,5.67889099153
01373,1023.0,19.14,540.02634764433,442.168382193274,53.45,0.82,Saint-Martin-du-Frêne,46.135983782,5.57106016428
01374,1871.0,28.09,932.69387901493,798.283567521911,66.61,0.86,Saint-Martin-du-Mont,46.1061500835,5.32551470817
01375,782.0,12.77,348.0,318.0,61.24,0.91,Saint-Martin-le-Châtel,46.291445874,5.12291715091
01376,3962.0,6.99,1718.13771208954,1604.00845788934,566.81,0.93,Saint-Maurice-de-Beynost,45.8343709108,4.97726215174
01378,2645.0,25.39,1195.06941320859,1038.05249424154,104.17,0.87,Saint-Maurice-de-Gourdans,45.8200191939,5.16980415584
01379,760.0,10.35,362.525394455003,305.196850393701,73.43,0.84,Saint-Maurice-de-Rémens,45.9527471237,5.2708276475
01380,632.0,28.3,376.505368499192,296.035238629062,22.33,0.79,Saint-Nizier-le-Bouchoux,46.4528537121,5.1759906585
01381,921.0,24.96,388.345559925991,342.754081177589,36.9,0.88,Saint-Nizier-le-Désert,46.052861561,5.14246131764
01382,279.0,7.39,119.969984673425,109.969984673425,37.75,0.92,Sainte-Olive,46.0142006121,4.93624894982
01383,1562.0,25.97,685.795468035571,597.542230625499,60.15,0.87,Saint-Paul-de-Varax,46.0956691617,5.12762470203
01384,2188.0,28.55,1340.0,984.0,76.64,0.73,Saint-Rambert-en-Bugey,45.9504631708,5.44017084612
01385,985.0,7.38,427.900059885735,406.753090778778,133.47,0.95,Saint-Rémy,46.1846642149,5.16771354778
01386,1127.0,9.07,562.358338930162,488.006690578513,124.26,0.87,Saint-Sorlin-en-Bugey,45.886308438,5.37608915006
01387,256.0,5.26,101.731884057971,97.0,48.67,0.95,Saint-Sulpice,46.3209806116,5.04148389346
01388,1102.0,16.53,590.013912610184,500.586945125249,66.67,0.85,Saint-Trivier-de-Courtes,46.4612969335,5.06679195727
01389,1834.0,41.99,809.46547955684,725.822401069621,43.68,0.9,Saint-Trivier-sur-Moignans,46.0618477991,4.90158948884
01390,1246.0,21.44,553.0,496.0,58.12,0.9,Saint-Vulbas,45.8222315102,5.27019602929
01391,271.0,7.77,171.475377413263,136.354498292384,34.88,0.8,Salavre,46.3635396668,5.34742387197
01392,656.0,14.01,290.811294299513,257.240360043458,46.82,0.88,Samognat,46.2648715781,5.58607689306
01393,544.0,29.02,247.971523429001,202.903401619461,18.75,0.82,Sandrans,46.0656961548,4.98282673172
01396,977.0,5.61,564.578165082806,455.78886526863,174.15,0.81,Sault-Brénaz,45.8654038798,5.40416104083
01397,978.0,1.89,500.0,411.0,517.46,0.82,Sauverny,46.3126908233,6.11043836433
01398,1421.0,14.75,572.232749767595,537.108420429981,96.34,0.94,Savigneux,45.997346828,4.8576200906
01399,2107.0,3.24,1005.11743702733,874.434792913104,650.31,0.87,Ségny,46.2935928404,6.07287743792
01400,139.0,9.59,96.5614417939649,66.963503649635,14.49,0.69,Seillonnaz,45.7976976614,5.49810658524
01401,2167.0,9.46,991.601053586171,863.268447261199,229.07,0.87,Sergy,46.2626243003,5.98914553194
01402,652.0,16.7,369.061141985881,299.061141985881,39.04,0.81,Sermoyer,46.4981991944,4.97856020441
01403,1295.0,8.03,669.484595388433,590.164122137405,161.27,0.88,Serrières-de-Briord,45.8133219416,5.44125880379
01404,135.0,8.18,155.58385066615,71.5298507462687,16.5,0.46,Serrières-sur-Ain,46.1466977757,5.45023362942
01405,1280.0,13.05,545.0,509.0,98.08,0.93,Servas,46.1385540577,5.17887070992
01406,174.0,7.99,96.0,80.0,21.78,0.83,Servignat,46.4346497878,5.05559973107
01407,1002.0,2.4,606.0,477.0,417.5,0.79,Seyssel,45.9484118176,5.82616979887
01408,661.0,16.3,356.884819083368,281.884819083368,40.55,0.79,Simandre-sur-Suran,46.2340471594,5.42240815305
01410,300.0,14.14,159.0,128.0,21.22,0.81,Sonthonnax-la-Montagne,46.2229768712,5.50566888767
01411,273.0,13.19,168.038345597426,122.189288993653,20.7,0.73,Souclin,45.8781798572,5.43058627512
01412,595.0,10.8,239.986563132771,227.792816486266,55.09,0.95,Sulignat,46.1735383313,4.95772382526
01415,499.0,4.8,270.442065718943,212.306867583745,103.96,0.79,Talissieu,45.8637167128,5.72090411074
01416,1014.0,13.12,746.52366431342,449.461240812808,77.29,0.6,Tenay,45.922698278,5.51453923595
01418,1087.0,5.15,422.974011239523,391.603197842394,211.07,0.93,Thil,45.8169214201,5.0184098869
01419,6021.0,28.93,2922.47360283885,2545.90918566094,208.12,0.87,Thoiry,46.2435475879,5.96506297987
01420,1690.0,1.34,958.023745244273,817.588477387131,1261.19,0.85,Thoissey,46.1700943481,4.79387095814
01421,729.0,10.72,385.0,321.0,68.0,0.83,Torcieu,45.92125055,5.40400282244
01422,1355.0,10.17,637.800680052609,579.43874557523,133.24,0.91,Tossiat,46.1384790158,5.30400055922
01423,1124.0,4.74,432.542337079823,407.783943308245,237.13,0.94,Toussieux,45.959898291,4.82898610612
01424,1776.0,12.93,708.628264343642,674.026113806008,137.35,0.95,Tramoyes,45.8745670311,4.9639268325
01425,288.0,14.75,139.109052840207,124.718138488355,19.53,0.9,La Tranclière,46.0970027075,5.26099875456
01426,2538.0,45.42,1289.19603556283,1084.76525814004,55.88,0.84,Val-Revermont,46.2803281838,5.36083165162
01426,2538.0,45.42,1289.19603556283,1084.76525814004,55.88,0.84,Treffort,46.2803281838,5.36083165162
01427,6920.0,5.71,3381.0,3010.0,1211.91,0.89,Trévoux,45.940671655,4.7714415007
01428,126.0,4.36,51.0,46.0,28.9,0.9,Valeins,46.1146467438,4.86551696868
01429,707.0,9.4,312.258224171032,282.158224171032,75.21,0.9,Vandeins,46.217806795,5.08189056957
01430,619.0,7.99,310.948488688632,266.676100628931,77.47,0.86,Varambon,46.0433928197,5.2947944594
01431,1227.0,8.22,626.720747008759,545.829027263535,149.27,0.87,Vaux-en-Bugey,45.9201205456,5.36353184193
01432,323.0,5.11,176.933381780919,146.10465249915,63.21,0.83,Verjon,46.3459093717,5.34853019646
01433,313.0,10.2,131.852844269632,104.429563846351,30.69,0.79,Vernoux,46.4848229774,5.10590413121
01434,472.0,18.77,199.0,174.0,25.15,0.87,Versailleux,45.9854373478,5.11204819151
01435,2157.0,5.89,949.0,847.0,366.21,0.89,Versonnex,46.2997631425,6.10057952207
01436,481.0,10.7,267.98481398945,226.684423594242,44.95,0.85,Vesancy,46.3610768127,6.08470665475
01437,223.0,12.48,110.0,90.0,17.87,0.82,Vescours,46.4743960759,5.02617426573
01439,99.0,3.88,50.0,42.0,25.52,0.84,Vésines,46.3593397751,4.86265852202
01441,734.0,23.73,328.917055969717,282.403294501827,30.93,0.86,Vieu-d'Izenave,46.0853386653,5.54922100161
01443,4978.0,24.65,2442.95704042466,2176.45639637142,201.95,0.89,Villars-les-Dombes,45.9927150222,5.04507856642
01444,1196.0,14.46,673.0,518.0,82.71,0.77,Villebois,45.8485624628,5.44711117486
01445,615.0,13.86,273.0,246.0,44.37,0.9,Villemotier,46.3458538978,5.31036160991
01446,1548.0,26.79,639.298361045324,586.969370817311,57.78,0.92,Villeneuve,46.0319048788,4.85182526102
01447,1342.0,17.45,669.753917260231,520.547810390002,76.91,0.78,Villereversure,46.1926750369,5.3947679407
01448,389.0,9.21,189.155681480237,161.155681480237,42.24,0.85,Villes,46.0954293058,5.7569250415
01449,759.0,19.38,345.420322272724,290.789199668526,39.16,0.84,Villette-sur-Ain,46.0099989032,5.25214547187
01450,3717.0,15.91,1616.01543796974,1443.83981903026,233.63,0.89,Villieu-Loyes-Mollon,45.932014998,5.22953071636
01451,6595.0,45.03,2976.79468330312,2740.99662671317,146.46,0.92,Viriat,46.2508985632,5.22302249216
01452,1132.0,12.55,668.0,508.0,90.2,0.76,Virieu-le-Grand,45.8464417872,5.63971940347
01453,710.0,40.99,454.409852100038,315.689324839687,17.32,0.69,Arvière-en-Valromey,45.9063608209,5.73707051523
01453,710.0,40.99,454.409852100038,315.689324839687,17.32,0.69,Virieu-le-Petit,45.9063608209,5.73707051523
01454,1112.0,7.88,486.0,429.0,141.12,0.88,Virignin,45.7267387762,5.71282330936
01456,71.0,2.05,51.0,36.0,34.63,0.71,Vongnes,45.8129059524,5.72536666767
01457,3181.0,17.81,1526.86141874805,1344.92454683799,178.61,0.88,Vonnas,46.2168871367,4.99744373712
02001,502.0,5.96,233.227271587918,192.847524752475,84.23,0.83,Abbécourt,49.5991518653,3.17708232927
02002,610.0,6.9,264.078940186065,242.671963441879,88.41,0.92,Achery,49.6936187791,3.39735632148
02003,1021.0,11.67,455.854294750056,416.49641270835,87.49,0.91,Acy,49.3471963534,3.41817609834
02004,182.0,10.79,103.107687126379,78.7027027027027,16.87,0.76,Agnicourt-et-Séchelles,49.7166573626,3.96043211816
02005,380.0,10.57,159.961894133382,151.911579667973,35.95,0.95,Aguilcourt,49.393650796,3.96803679426
02006,262.0,8.73,143.0,118.0,30.01,0.83,Aisonville-et-Bernoville,49.930148162,3.51120205593
02007,122.0,4.88,60.728,51.728,25.0,0.85,Aizelles,49.4848002918,3.81870255331
02008,294.0,14.63,134.194339826998,109.194339826998,20.1,0.81,Aizy-Jouy,49.4384256824,3.51149185429
02009,534.0,5.9,220.945906253811,205.016702713988,90.51,0.93,Alaincourt,49.7667120841,3.36639043616
02010,173.0,5.13,69.4632768361582,66.4632768361582,33.72,0.96,Allemant,49.4624440593,3.45394275872
02011,1138.0,17.32,555.544388823613,476.986497130441,65.7,0.86,Ambleny,49.3762672939,3.18334679178
02012,71.0,4.5,35.0,28.0,15.78,0.8,Ambrief,49.3215250088,3.40362196255
02013,386.0,27.9,176.0,151.0,13.84,0.86,Amifontaine,49.498787026,3.92278993322
02014,729.0,13.08,339.904868039955,298.365773389749,55.73,0.88,Amigny-Rouy,49.6108275885,3.30289341579
02015,72.0,3.85,36.4736842105263,27.4736842105263,18.7,0.75,Ancienville,49.2186389559,3.20808809779
02016,216.0,2.91,90.0,85.0,74.23,0.94,Andelain,49.6411808161,3.3695440898
02017,323.0,9.14,140.114927177567,117.961081023721,35.34,0.84,Anguilcourt-le-Sart,49.6940879195,3.42823182437
02018,2574.0,20.57,1239.38085622995,1090.15125443938,125.13,0.88,Anizy-le-Grand,49.5045058305,3.43129584952
02018,2574.0,20.57,1239.38085622995,1090.15125443938,125.13,0.88,Anizy-le-Château,49.5045058305,3.43129584952
02019,362.0,5.9,173.962711353118,153.730821484099,61.36,0.88,Annois,49.7210674108,3.17611501401
02020,455.0,17.73,235.723849372385,192.0,25.66,0.81,Any-Martin-Rieux,49.8823706752,4.22351346907
02021,84.0,6.37,47.752808988764,37.752808988764,13.19,0.79,Archon,49.744126618,4.11908765808
02022,403.0,26.43,222.610572457089,166.863966122247,15.25,0.75,Arcy-Sainte-Restitue,49.2548799371,3.47829076337
02023,102.0,6.81,57.2105263157894,45.0,14.98,0.79,Armentières-sur-Ourcq,49.1734232511,3.38789647903
02024,51.0,5.57,27.925178919974,22.1320754716981,9.16,0.79,Arrancy,49.4989016398,3.7647230005
02025,367.0,6.31,150.079387376811,137.079387376811,58.16,0.91,Artemps,49.7617999337,3.19725095546
02027,214.0,8.04,112.0,99.0,26.62,0.88,Assis-sur-Serre,49.6803739117,3.55491692691
02028,2606.0,15.44,1173.0,1098.0,168.78,0.94,Athies-sous-Laon,49.5757750686,3.69006632109
02029,354.0,11.81,165.0,142.0,29.97,0.86,Attilly,49.8554489068,3.15363305662
02030,257.0,2.11,125.904348528719,113.904348528719,121.8,0.9,Aubencheul-aux-Bois,50.0239903854,3.26103215604
02031,661.0,23.7,377.135713636242,291.693005302909,27.89,0.77,Aubenton,49.8252306759,4.19066939985
02032,253.0,3.72,106.091743119266,96.0,68.01,0.9,Aubigny-aux-Kaisnes,49.7721524634,3.1192565988
02033,104.0,4.41,53.5333333333333,48.5333333333333,23.58,0.91,Aubigny-en-Laonnois,49.4968821185,3.79282850765
02034,121.0,5.66,57.1440677966102,46.1440677966102,21.38,0.81,Audignicourt,49.4777157214,3.12718502825
02035,280.0,10.73,118.0,104.0,26.1,0.88,Audigny,49.8660645425,3.6312599901
02036,72.0,2.6,46.0,33.0,27.69,0.72,Augy,49.340063724,3.5110198819
02037,1386.0,10.01,579.0,552.0,138.46,0.95,Aulnois-sous-Laon,49.6198117499,3.60981962105
02038,59.0,5.99,59.7506325453626,27.4655172413793,9.85,0.46,Les Autels,49.7608855336,4.22422505762
02039,173.0,9.15,81.4918310301119,58.4918310301119,18.91,0.72,Autremencourt,49.7051244442,3.79419867292
02040,180.0,6.78,94.0311977049964,70.7865168539326,26.55,0.75,Autreppes,49.8969849321,3.85601033505
02041,807.0,3.55,366.107028794749,336.870615751271,227.32,0.92,Autreville,49.5860875305,3.23602708427
02042,384.0,2.78,192.05576543938,165.19076543938,138.13,0.86,Azy-sur-Marne,49.0039701095,3.35913214045
02043,65.0,2.21,30.0,26.0,29.41,0.87,Bagneux,49.4601139731,3.27945330014
02044,25.0,3.32,20.4166666666667,10.4166666666667,7.53,0.51,Bancigny,49.7978711595,4.03669866073
02046,557.0,11.38,252.841682178991,239.841682178991,48.95,0.95,Barenton-Bugny,49.6218589779,3.66103056579
02047,108.0,6.69,47.1538461538462,46.1538461538462,16.14,0.98,Barenton-Cel,49.6477517259,3.64469997459
02048,133.0,8.05,64.521815889029,57.2923076923077,16.52,0.89,Barenton-sur-Serre,49.66833977,3.68940610952
02049,739.0,15.11,351.886666189872,308.645769831329,48.91,0.88,Barisis-aux-Bois,49.577979369,3.32804487461
02050,323.0,7.63,149.263795045045,131.21875,42.33,0.88,Barzy-en-Thiérache,50.0395375873,3.74901595409
02051,391.0,7.55,212.0,166.0,51.79,0.78,Barzy-sur-Marne,49.0906196202,3.56214117254
02052,135.0,7.03,67.6500621375311,60.5514705882353,19.2,0.9,Bassoles-Aulers,49.5332813699,3.38492604839
